HP,AMD Ryzen 5 PRO 4650U,AMD Radeon RX Vega 6,16,14,48890000
asus,Core i7-1355U,Iris Xe Graphics,16,17.3,48499000
asus,Core i5-12500H,GeForce RTX 3050,40,15.6,62900000
asus,Core i7-13700H,Iris Xe,16,15.6,44400000
Lenovo,Core Ultra 7 155H,Arc Graphics,8,14,55469000
MSI,Core i7-14700HX,GeForce RTX 4070,16,16,138800000
asus,Core i7-1255U,Iris Xe Graphics,24,15.6,39550000
Lenovo,Core i5-13420H,UHD Graphics Xe,24,15.6,38320000
asus,Celeron N4500,UHD Graphics,4,14,14350000
asus,Core i7-13620H,GeForce RTX 4060,32,15.6,82598000
asus,Core i5-13500H,Iris Xe Graphics,24,15.6,41570000
asus,Core i5-12500H,GeForce RTX 3050,8,16,51000000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,8,15.6,49470000
asus,Core i9-13980HX,GeForce RTX 4080,64,16,234969000
Lenovo,Core i3-1115G4,UHD Graphics,8,15.6,25850000
asus,Core i5-1335U,Iris Xe Graphics,40,16,53698000
asus,Core i5-1335U,Iris Xe,40,15.6,37000000
Lenovo,Core i5-1135G7,GeForce MX450,16,15.6,46400000
Lenovo,Core i5-1135G7,GeForce MX450,16,15.6,44300000
asus,Core i7-1355U,Iris Xe Graphics,16,17.3,50990000
asus,Core i7-13620H,GeForce RTX 4050,32,15.6,85999000
HP,Core i3-1315U,UHD Graphics,12,15.6,31600000
asus,Core i9-13980HX,GeForce RTX 4050,32,16,106969000
asus,Core i7-13620H,GeForce RTX 4050,16,15.6,79669000
Lenovo,Core i5-1135G7,GeForce MX450,8,15.6,42400000
Lenovo,Core i5-12450H,GeForce RTX 2050,24,15.6,48570000
asus,Core i7-12700H,Iris Xe Graphics,8,15.6,40789000
Lenovo,Core i7-13650HX,GeForce RTX 3050,16,15.6,69469000
Lenovo,Core i7-1355U,Iris Xe,16,13.3,154969000
asus,Core i7-1355U,Iris Xe,40,15.6,55499000
asus,Core i9-13900H,GeForce RTX 4060,24,15.6,98799000
asus,Core i3-1215U,UHD Graphics,8,14,24698000
HP,Core i9-13900HX,GeForce RTX 4060,32,16.1,106000000
Lenovo,AMD Ryzen 7 7730U,AMD Radeon RX Vega 8,16,14,55100000
asus,Core i7-13620H,GeForce RTX 4050,24,15.6,79000000
HP,AMD Ryzen 5 7535HS,AMD Radeon RX 6550M,32,15.6,46000000
Lenovo,Core i5-1135G7,GeForce MX450,20,15.6,44900000
asus,Celeron N4020,UHD Graphics 600,4,15.6,18390000
asus,Core i3-1315U,UHD Graphics,36,15.6,30299000
Lenovo,Core i5-13420H,UHD Graphics Xe,16,15.6,37320000
Dell,Core i7-1270P,Iris Xe Graphics,16,14,50499000
Lenovo,Core i5-13420H,UHD Graphics Xe,40,15.6,35820000
HP,Core i5-13500H,GeForce RTX 3050,16,15.6,59450000
Apple,M4,10,16,14.2,142299000
asus,Core i5-1235U,Iris Xe,16,15.6,36400000
asus,Core i7-1355U,Iris Xe Graphics,8,15.6,42710000
Lenovo,Core i7-1255U,Iris Xe Graphics,16,15.6,42000000
asus,Celeron N3350,HD Graphics 500,4,11.6,13999000
asus,Core i9-14900HX,GeForce RTX 4070,32,16,154469000
Acer,Core i7-13620H,GeForce RTX 3050,16,15.6,62197000
HP,Core i7-1355U,GeForce MX570 A,32,15.6,57800000
Lenovo,Core i7-13700H,Iris Xe,16,16,62000000
Lenovo,Core i5-12450HX,GeForce RTX 2050,8,15.6,45969000
Lenovo,Core i9-14900HX,GeForce RTX 4070,16,16,155969000
asus,Core Ultra 7 155H,GeForce RTX 4050,40,15.6,95899000
HP,AMD Ryzen 7 8845HS,GeForce RTX 4070,16,16.1,85800000
Lenovo,Core i5-13450HX,GeForce RTX 3050,32,15.6,61700000
asus,Core i3-1315U,UHD Graphics,8,15.6,31284000
Lenovo,Core i5-13420H,UHD Graphics Xe,8,15.6,34469000
asus,Core i7-1355U,Iris Xe Graphics,24,14,48850000
asus,Core i5-1335U,Iris Xe Graphics,24,16,51500000
Lenovo,Core i5-12450HX,GeForce RTX 3050,32,15.6,57200000
Lenovo,Core i5-1135G7,GeForce MX450,20,15.6,43400000
Lenovo,Core i9-14900HX,GeForce RTX 4060,32,16,119969000
asus,Core i5-12500H,GeForce RTX 3050,32,15.6,58450000
Lenovo,AMD Ryzen 7 8845HS,GeForce RTX 4060,16,15.6,77000000
Lenovo,AMD Ryzen 7 7435HS,GeForce RTX 4060,24,15.6,69800000
Lenovo,AMD Ryzen 3 3250U,AMD Radeon RX Vega 3,4,15.6,15500000
asus,Core i9-13980HX,GeForce RTX 4080,32,16,234969000
asus,Core i5-1335U,Iris Xe,8,15.6,36159000
asus,Core i7-1355U,Iris Xe,40,15.6,49798000
asus,Core i7-1355U,Iris Xe,40,15.6,44400000
asus,Core i3-1315U,UHD Graphics,8,15.6,28400000
asus,Core i3-1315U,UHD Graphics,8,15.6,25800000
Lenovo,Core i5-12450HX,GeForce RTX 3050,24,15.6,56300000
HP,AMD Ryzen 5 7535HS,AMD Radeon RX 6550M,8,15.6,43470000
asus,Core i3-1215U,UHD Graphics,16,14,26400000
Microsoft,Core Ultra 7 165U,Arc,64,13,220000000
Lenovo,Core i7-14650HX,GeForce RTX 4060,32,16,115969000
asus,Core i5-1235U,Iris Xe,8,15.6,36398000
asus,AMD Ryzen 7 7435HS,GeForce RTX 4060,32,15.6,79800000
asus,AMD Ryzen 7 7435HS,GeForce RTX 3050,32,15.6,58650000
asus,Core i7-1355U,Iris Xe Graphics,24,14,55200000
Lenovo,Celeron N4500,UHD Graphics,8,15.6,17100000
asus,Core i5-1335U,Iris Xe,12,15.6,38969000
asus,Core i7-13650HX,GeForce RTX 4050,16,16,85999000
asus,Core i7-12700H,Iris Xe Graphics,40,15.6,44669000
Lenovo,Core i7-14650HX,GeForce RTX 4060,16,16,117969000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,32,15.6,52298000
asus,Core Ultra 7 155H,GeForce RTX 3050,16,15.6,69469000
HP,Core Ultra 7 155U,Arc,16,16,85400000
asus,Core i7-13650HX,GeForce RTX 4060,32,16,95969000
asus,Core i5-1335U,Iris Xe Graphics,8,15.6,36770000
Acer,Core i5-13420H,GeForce RTX 3050,32,15.6,55400000
asus,AMD Ryzen 3 7320U,AMD Radeon 610M,4,15.6,22250000
Acer,Core i9-14900HX,GeForce RTX 4060,64,16,114100000
Dell,Core i3-1215U,UHD Graphics,8,15.6,30450000
Lenovo,Core i5-1135G7,GeForce MX450,12,15.6,44650000
asus,Core i5-1335U,Iris Xe Graphics,8,16,51498000
asus,Core i7-13620H,GeForce RTX 4050,32,15.6,76669000
HP,Core 5 120U,Iris Xe Graphics,8,14,53000000
asus,Core i9-13900H,GeForce RTX 4060,48,16,101499000
asus,Core i5-1335U,Iris Xe Graphics,16,17.3,42200000
Lenovo,Core i5-12450HX,GeForce RTX 3050,24,15.6,53900000
Dell,Core i3-1215U,UHD Graphics,16,15.6,29000000
asus,Core i5-1235U,Iris Xe Graphics,16,14.0,37969000
Acer,AMD Ryzen 5 7535HS,GeForce RTX 3050,16,15.6,48900000
Microsoft,Core i7-1185G7,Iris Xe,32,15,88500000
HP,Core i3-1315U,UHD Graphics,16,15.6,30800000
HP,Core i7-14700HX,GeForce RTX 4070,64,16.1,127588000
HP,Core i5-13500H,GeForce RTX 4050,16,15.6,64280000
asus,Core i7-1355U,Iris Xe Graphics,24,14,50550000
asus,Core i3-1215U,UHD Graphics,16,14,27200000
asus,Core i9-14900HX,GeForce RTX 4080,32,16,243500000
asus,Core i7-1255U,Iris Xe Graphics,12,15.6,40790000
Lenovo,Core i5-1335U,Iris Xe,32,16,77969000
asus,Core i3-1215U,UHD Graphics,24,15.6,31820000
HP,Core i7-14700HX,GeForce RTX 4070,32,16.1,119469000
asus,Core i7-13620H,GeForce RTX 4070,24,15.6,92900000
asus,Core i7-13620H,GeForce RTX 4060,32,17.3,89399000
Lenovo,Core i5-13420H,UHD Graphics Xe,8,15.6,32970000
asus,Core i5-1235U,Iris Xe,24,15.6,37050000
asus,Core i3-1215U,UHD Graphics,12,14,26800000
asus,Core i7-13620H,GeForce RTX 4050,24,15.6,79390000
asus,Core i5-12500H,GeForce RTX 3050,24,15.6,63500000
asus,Core i3-1215U,UHD Graphics,12,14,26700000
Lenovo,Core i5-1135G7,GeForce MX450,36,15.6,46400000
Lenovo,Core i5-13450HX,GeForce RTX 3050,32,15.6,60100000
Lenovo,AMD Ryzen 7 7435HS,GeForce RTX 4060,32,15.6,73298000
Lenovo,Core i7-13700H,Iris Xe,8,16,55170000
Lenovo,Core i7-13650HX,GeForce RTX 4060,16,15.6,83469000
Lenovo,Core i7-14650HX,GeForce RTX 4060,16,16,97969000
asus,Core i3-1215U,UHD Graphics,12,15.6,25700000
Lenovo,Core i7-1355U,Iris Xe Graphics,16,14,98969000
asus,Core i3-1215U,UHD Graphics,12,15.6,26200000
asus,Core i3-1315U,UHD Graphics,12,15.6,27450000
Lenovo,Core i5-13420H,UHD Graphics Xe,24,15.6,36800000
asus,Core i7-1355U,Iris Xe,24,15.6,47698000
asus,Core i9-13980HX,GeForce RTX 4050,16,16,101969000
Lenovo,AMD Ryzen 3 7320U,AMD Radeon 610M,8,15.6,22600000
Lenovo,Core i5-1135G7,GeForce MX450,36,15.6,44900000
asus,Core i7-1355U,Iris Xe,8,15.6,43900000
asus,Core i5-1235U,Iris Xe Graphics,16,14.0,35469000
asus,Core i7-12700H,GeForce RTX 3050,32,15.6,75000000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,32,15.6,57500000
Lenovo,Core i9-14900HX,GeForce RTX 4060,32,16,147000000
asus,Core i3-1215U,UHD Graphics,12,15.6,30320000
MSI,Core i9-14900HX,GeForce RTX 4070,64,17,184899000
Acer,Core i7-1255U,GeForce RTX 2050,20,15.6,49450000
asus,AMD Ryzen 5 7430U,AMD Radeon RX Vega 8,24,16,38200000
Lenovo,Core i5-1135G7,GeForce MX450,16,15.6,45500000
asus,Core i7-1355U,Iris Xe,12,15.6,46250000
asus,Core i7-1355U,Iris Xe Graphics,8,15.6,42469000
asus,Core i7-1355U,Iris Xe,12,15.6,46250000
asus,AMD Ryzen 5 7535HS,GeForce RTX 4050,16,15.6,65969000
asus,Core i5-1335U,Iris Xe,40,15.6,41800000
asus,Core i7-13620H,GeForce RTX 4070,24,15.6,91000000
HP,Core i5-12450H,GeForce RTX 3050,32,15.6,49400000
Lenovo,Core i5-12450HX,GeForce RTX 4050,16,15.6,57469000
Lenovo,Core Ultra 7 155H,Arc,16,16,71890000
asus,Core i5-12500H,GeForce RTX 3050,32,17.3,60399000
asus,AMD Ryzen 7 7435HS,GeForce RTX 4060,32,15.6,78399000
Microsoft,Core i7-1165G7,Iris Xe Graphics,32,12.3,79000000
Lenovo,Core i7-14650HX,GeForce RTX 4050,64,16,107969000
Lenovo,Core i7-13700H,Iris Xe,24,16,63000000
Acer,Core i5-1334U,Iris Xe Graphics,16,16,34900000
HP,AMD Ryzen 5 7535HS,AMD Radeon RX 6550M,24,15.6,46000000
asus,Core i7-1255U,Iris Xe Graphics,12,15.6,38900000
Lenovo,Celeron N4500,UHD Graphics,16,15.6,20450000
Acer,Core i7-14650HX,GeForce RTX 4060,16,16,82500000
HP,Core i3-1215U,UHD Graphics,8,15.6,28700000
asus,AMD Ryzen AI 9 HX 370,GeForce RTX 4070,32,16,203998000
Lenovo,Core i5-1235U,Iris Xe Graphics,12,15.6,32098000
Lenovo,Core i7-1165G7,GeForce MX450,8,15.6,43000000
asus,Core i5-1335U,Iris Xe,16,15.6,44150000
HP,Core i7-1355U,GeForce MX570 A,8,15.6,54497000
asus,Core i9-14900HX,GeForce RTX 4060,16,18,151969000
Dell,Core i3-1215U,UHD Graphics,20,15.6,35900000
asus,Core i5-1335U,Iris Xe Graphics,16,15.6,38370000
HP,Core i5-13500H,GeForce RTX 3050,8,15.6,58540000
asus,Celeron N4500,UHD Graphics,4,14,12670000
Lenovo,AMD Ryzen 7 7730U,AMD Radeon RX Vega 8,8,15.6,31969000
asus,Core i7-1355U,Iris Xe,16,15.6,52900000
asus,Core i9-13980HX,GeForce RTX 4060,16,16,118969000
asus,Core i3-1315U,UHD Graphics,20,15.6,28850000
asus,Core i3-1315U,UHD Graphics,24,15.6,31470000
asus,Celeron N4020,UHD Graphics 600,4,15.6,24100000
Lenovo,Core i7-13650HX,GeForce RTX 4050,16,15.6,73969000
asus,Core i5-12500H,GeForce RTX 3050,24,15.6,59700000
Microsoft,Core Ultra 5 135U,Arc,32,13,126500000
Lenovo,Core i7-14650HX,GeForce RTX 4050,64,16,116000000
asus,Core i5-1335U,Iris Xe,16,14,38970000
asus,Core i3-1215U,UHD Graphics,20,15.6,27070000
asus,Core i5-1335U,Iris Xe,24,15.6,38100000
asus,Celeron N4020,UHD Graphics 600,8,15.6,20500000
Lenovo,Core i7-13700H,Iris Xe Graphics,32,14,79469000
asus,Core i3-1215U,UHD Graphics,24,15.6,27720000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,32,15.6,53500000
Acer,Core i9-14900HX,GeForce RTX 4060,16,16,98800000
Lenovo,Core i9-14900HX,GeForce RTX 4070,16,16,120969000
Lenovo,Celeron N4500,UHD Graphics,8,15.6,17500000
asus,AMD Ryzen 5 7535HS,GeForce RTX 2050,32,15.6,59900000
asus,Core i7-1355U,Iris Xe,8,15.6,45469000
asus,Celeron N4020,UHD Graphics 600,4,15.6,21100000
asus,Core i7-13620H,GeForce RTX 4060,64,15.6,96100000
asus,Core i3-1215U,UHD Graphics,8,15.6,27380000
Lenovo,Core i3-1315U,UHD Graphics,24,15.6,25798000
asus,Core i5-1335U,Iris Xe Graphics,40,15.6,38770000
asus,Core i5-1335U,Iris Xe Graphics,16,15.6,38100000
Lenovo,Core i5-1335U,Iris Xe,8,14,61469000
asus,Core i3-1315U,UHD Graphics,36,15.6,32699000
Lenovo,Celeron N4500,UHD Graphics,4,15.6,18800000
asus,Core i5-13500H,Iris Xe Graphics,16,14,48412000
asus,Core i9-14900HX,GeForce RTX 4060,32,16,143969000
Lenovo,Core i7-13620H,GeForce RTX 4060,16,15.6,116671900
asus,Core i9-13980HX,GeForce RTX 4050,32,16,112969000
asus,Celeron N4020,UHD Graphics 600,8,15.6,24350000
Lenovo,Core i5-1135G7,GeForce MX450,12,15.6,42400000
Lenovo,Core i7-13700H,Iris Xe Graphics,48,14,80969000
asus,Core i9-13980HX,GeForce RTX 4050,32,16,112969000
HP,Core i9-13900HX,GeForce RTX 4060,32,16.1,111000000
asus,Core i5-1335U,Iris Xe Graphics,40,14,49300000
HP,AMD Ryzen 7 8845HS,GeForce RTX 4070,32,16.1,87800000
asus,Core i3-1215U,UHD Graphics,24,15.6,29200000
HP,Core i5-13420H,GeForce RTX 4050,32,15.6,56880000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,24,15.6,52520000
Lenovo,Core i5-1135G7,GeForce MX450,36,15.6,43400000
Lenovo,Core i3-1115G4,UHD Graphics,12,15.6,26600000
asus,Core i7-12700H,Iris Xe Graphics,12,15.6,42990000
Lenovo,Core i5-12450HX,GeForce RTX 3050,12,15.6,53990000
asus,Core i7-1355U,Iris Xe,8,15.6,46399000
HP,AMD Ryzen 5 7535HS,AMD Radeon RX 6550M,40,15.6,49000000
HP,Core i5-1335U,Iris Xe,8,14,48697000
Lenovo,Core i7-14650HX,GeForce RTX 4050,16,16,89969000
asus,Core Ultra 7 155H,GeForce RTX 3050,32,15.6,73100000
Lenovo,Core i9-14900HX,GeForce RTX 4070,64,16,156969000
asus,Core i3-1215U,UHD Graphics,12,15.6,26500000
asus,Core i7-1355U,Iris Xe,12,15.6,43850000
Lenovo,Core i5-13420H,UHD Graphics,12,15.6,33098000
HP,AMD Ryzen 5 8645HS,GeForce RTX 4050,24,15.6,60770000
asus,Core i5-1235U,Iris Xe,40,15.6,38598000
asus,Core i5-1335U,Iris Xe Graphics,20,15.6,38500000
Lenovo,AMD Athlon Silver 7120U,AMD Radeon 610M,8,15.6,18990000
asus,Core i7-1355U,Iris Xe Graphics,8,15.6,46100000
asus,Core i7-1355U,Iris Xe,12,15.6,47700000
asus,Core i9-13900H,GeForce RTX 4060,48,16,95499000
Lenovo,AMD Ryzen 5 7235HS,GeForce RTX 3050,24,15.6,49300000
Lenovo,AMD Ryzen 5 7235HS,GeForce RTX 3050,24,15.6,51469000
HP,AMD Ryzen 5 7535HS,AMD Radeon RX 6550M,24,15.6,44000000
asus,Core i3-1315U,UHD Graphics,36,15.6,29399000
asus,Core i3-1215U,UHD Graphics,12,14,28900000
Lenovo,Core i5-1235U,Iris Xe Graphics,24,15.6,31700000
asus,Core i5-1335U,Iris Xe,12,15.6,38990000
Lenovo,Core i5-1235U,Iris Xe Graphics,8,15.6,31498000
Gigabyte,Core i7-13620H,GeForce RTX 4050,16,15.6,63244000
Lenovo,Core i5-12450H,GeForce RTX 3050,32,15.6,57198000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,8,15.6,47100000
asus,AMD Ryzen 3 7320U,AMD Radeon 610M,8,15.6,22999000
Microsoft,Snapdragon X Elite,Adreno,64,13.8,214739000
asus,Core i5-1335U,Iris Xe,32,14,43198000
Dell,Core i3-1215U,UHD Graphics,20,15.6,32050000
HP,Core i7-14700HX,GeForce RTX 4060,32,16.1,119969000
HP,AMD Ryzen 5 8645HS,GeForce RTX 4050,32,15.6,62070000
Lenovo,Core i5-12450HX,GeForce RTX 2050,20,15.6,48600000
Lenovo,Core i5-1135G7,GeForce MX450,20,15.6,41900000
asus,Core i7-13650HX,GeForce RTX 4060,40,16,106550000
Acer,Core i7-1255U,Iris Xe Graphics,32,15.6,40400000
HP,Core i9-14900HX,GeForce RTX 4080,64,16.1,216969000
asus,Core i7-12700H,GeForce RTX 2050,16,16,59990000
Lenovo,Core i5-12450HX,GeForce RTX 2050,32,15.6,50590000
asus,Core i7-1255U,Iris Xe,8,15.6,39469000
asus,Core i3-1315U,UHD Graphics,16,15.6,30270000
Lenovo,Core i7-14650HX,GeForce RTX 4050,40,16,96300000
asus,Core i7-1255U,Iris Xe,12,15.6,42710000
asus,Core i5-1335U,Iris Xe Graphics,8,15.6,37000000
Lenovo,Core i5-1335U,Iris Xe,32,16,74969000
Acer,Core i7-1255U,Iris Xe Graphics,16,15.6,35850000
asus,Core i7-12700H,Iris Xe Graphics,12,15.6,41468000
asus,Core i3-1315U,UHD Graphics,12,15.6,29997000
asus,AMD Ryzen 5 7535HS,GeForce RTX 4050,32,15.6,68969000
asus,Core i7-13620H,GeForce RTX 4060,64,15.6,108000000
Lenovo,Core i7-13700H,Iris Xe,16,14,54469000
Lenovo,Core i5-12450HX,GeForce RTX 2050,32,15.6,50898000
HP,Core i7-13700H,GeForce RTX 3050,16,16.1,66470000
Lenovo,Celeron N4500,UHD Graphics,16,15.6,18000000
Lenovo,Core i7-13700H,Iris Xe,32,14,57897000
Lenovo,AMD Ryzen 7 8845HS,GeForce RTX 4060,16,15.6,83469000
asus,Core i5-1235U,Iris Xe,40,14,43915000
Lenovo,Celeron N4500,UHD Graphics,4,15.6,17200000
asus,Core i7-12700H,GeForce RTX 3050,24,15.6,70680000
Microsoft,Core Ultra 7 165U,Arc,16,13,109800000
Lenovo,AMD Ryzen 7 8845HS,GeForce RTX 4060,32,15.6,81200000
Lenovo,Core i5-1335U,Iris Xe,48,16,83969000
HP,Core i5-13420H,GeForce RTX 2050,8,15.6,47799000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,8,15.6,49200000
Acer,Core i7-13620H,GeForce RTX 4060,16,15.6,70390000
HP,Core i5-1334U,GeForce MX570,8,15.6,43497000
asus,Core i5-13500H,Iris Xe Graphics,40,15.6,47490000
HP,Core i7-14700HX,GeForce RTX 4050,32,16.1,93900000
asus,Core i3-1215U,UHD Graphics,40,15.6,29220000
Acer,Core i3-1305U,UHD Graphics,16,16,29800000
Lenovo,Core i5-13420H,UHD Graphics Xe,8,15.6,36300000
Lenovo,Core i5-13420H,UHD Graphics Xe,8,15.6,34820000
HP,Core i7-14700HX,GeForce RTX 4070,32,16.1,123689000
Lenovo,AMD Ryzen 9 7945HX,GeForce RTX 4090,64,16,239000000
Lenovo,AMD Athlon Silver 7120U,AMD Radeon 610M,8,15.6,20000000
Lenovo,Core i5-1135G7,GeForce MX450,4,15.6,41099000
asus,Core i3-1315U,UHD Graphics,12,15.6,31828500
Lenovo,Core i9-14900HX,GeForce RTX 4070,16,16,152969000
asus,Core i7-13620H,GeForce RTX 4060,24,15.6,85000000
asus,Core i3-1215U,UHD Graphics,20,15.6,28770000
Gigabyte,Core i7-13650HX,GeForce RTX 4060,16,16,73152000
asus,Core i7-13650HX,GeForce RTX 4050,32,16,89999000
asus,Core i7-1355U,Iris Xe Graphics,40,14,72852000
asus,Core i3-1115G4,UHD Graphics Xe,24,15.6,21000000
HP,Core i5-1334U,GeForce MX570 A,8,15.6,43500000
HP,Core i7-14700HX,GeForce RTX 4050,16,16.1,89900000
Microsoft,Core Ultra 5 135H,Arc,8,15,98999000
Lenovo,Core i7-13700H,Iris Xe Graphics,32,14,82469000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,24,15.6,50500000
asus,Core i7-13650HX,GeForce RTX 4060,64,16,125099000
HP,Core i5-12450H,GeForce RTX 3050,40,15.6,53768000
Lenovo,Core i5-12450HX,GeForce RTX 3050,8,15.6,52000000
Lenovo,Core i7-13700H,Iris Xe Graphics,16,14,72969000
asus,Core i7-13620H,GeForce RTX 4060,16,15.6,84469000
asus,Core i3-1315U,UHD Graphics,40,15.6,32300000
asus,Core i3-1315U,UHD Graphics,24,15.6,29770000
Lenovo,Core i7-13700H,Iris Xe,16,14,56460000
Lenovo,Core i9-14900HX,GeForce RTX 4060,64,16,132969000
HP,Core i5-12450H,GeForce RTX 3050,24,15.6,46200000
Lenovo,AMD Athlon Silver 7120U,AMD Radeon 610M,8,15.6,20000000
Lenovo,Core i5-13420H,UHD Graphics Xe,16,16,45469000
Acer,Core i5-13420H,GeForce RTX 3050,32,15.6,60500000
asus,Core i7-13620H,GeForce RTX 4050,64,17.3,88420000
asus,Core i3-1215U,UHD Graphics,40,15.6,32800000
asus,Core i7-13620H,GeForce RTX 4060,64,15.6,92070000
asus,Core i9-14900HX,GeForce RTX 4060,64,16,149969000
Lenovo,Core i7-14650HX,GeForce RTX 4050,32,16,99969000
asus,Core i7-12700H,Iris Xe Graphics,12,15.6,47530000
Lenovo,Celeron N4500,UHD Graphics,16,15.6,18800000
Lenovo,Core i5-1235U,Iris Xe Graphics,20,15.6,33169000
asus,Core i7-1355U,Iris Xe,24,15.6,53500000
Lenovo,Core i5-13450HX,GeForce RTX 3050,40,15.6,59500000
Lenovo,AMD Ryzen 9 7945HX,GeForce RTX 4060,32,16,114000000
Lenovo,AMD Ryzen 9 7945HX,GeForce RTX 4090,32,16,230000000
HP,Core i7-14700HX,GeForce RTX 4070,16,16.1,116469000
Microsoft,Core i7-1185G7,Iris Xe,16,15,71340000
asus,Core i7-1355U,Iris Xe Graphics,12,14,49150000
Lenovo,Core i7-13700H,Iris Xe Graphics,16,14,75969000
asus,Core i7-13620H,GeForce RTX 4070,40,15.6,96000000
Acer,Core i7-14650HX,GeForce RTX 4050,32,16,85469000
HP,Core i5-12450H,GeForce RTX 3050,16,15.6,50700000
asus,Core i3-1215U,UHD Graphics,8,14,25998000
Acer,Core i7-14650HX,GeForce RTX 4050,32,16,85469000
Lenovo,Core i5-12450HX,GeForce RTX 3050,20,15.6,55800000
Lenovo,AMD Ryzen 3 7320U,AMD Radeon 610M,8,15.6,25669000
asus,Core i9-13980HX,GeForce RTX 4050,16,16,107969000
asus,Core i5-1335U,Iris Xe,40,15.6,48250000
Lenovo,Core i7-13700H,Iris Xe Graphics,32,14,76469000
Acer,Core i7-14650HX,GeForce RTX 4050,32,16,85200000
asus,Core i7-13620H,GeForce RTX 4050,24,17.3,79450000
asus,Core i7-1355U,Iris Xe,24,15.6,45899000
Lenovo,Core i9-14900HX,GeForce RTX 4070,16,16,138969000
asus,Core i3-1215U,UHD Graphics,20,15.6,26700000
asus,Core i5-1235U,Iris Xe,40,15.6,39450000
Lenovo,Core i9-14900HX,GeForce RTX 4070,32,16,148969000
Lenovo,Core i7-14650HX,GeForce RTX 4050,40,16,97500000
Microsoft,Core i7-1185G7,Iris Xe,32,13.5,81969000
asus,Core i7-1255U,Iris Xe,12,15.6,40680000
Lenovo,Core Ultra 7 155H,Arc Graphics,32,16,66469000
asus,Core i5-1335U,Iris Xe Graphics,24,15.6,38700000
HP,Core i3-1315U,UHD Graphics,8,15.6,31969000
HP,AMD Ryzen 5 8645HS,GeForce RTX 4050,40,15.6,64670000
asus,AMD Ryzen 7 7435HS,GeForce RTX 4060,32,15.6,83500000
asus,Core i7-12700H,Iris Xe Graphics,8,15.6,46851000
Lenovo,Core i5-13420H,UHD Graphics Xe,16,15.6,41098000
Lenovo,Core i7-12650HX,GeForce RTX 4050,16,15.6,71969000
Dell,Core i7-1355U,Iris Xe Graphics,32,15.6,55500000
HP,Core i9-14900HX,GeForce RTX 4080,32,16.1,198969000
asus,Core i7-12700H,GeForce RTX 3050,24,15.6,71969000
asus,Core i5-1335U,Iris Xe,40,14,43598000
Acer,Core i3-1305U,UHD Graphics,24,16,31300000
asus,Core i5-1235U,Iris Xe Graphics,8,14.0,38872000
asus,AMD Ryzen 5 7535HS,GeForce RTX 4050,32,15.6,70969000
HP,Core i3-1215U,UHD Graphics,4,15.6,30262000
HP,AMD Ryzen 5 7535HS,AMD Radeon RX 6550M,40,15.6,47000000
asus,Core i7-12700H,Iris Xe Graphics,12,15.6,41590000
Lenovo,Core i9-14900HX,GeForce RTX 4070,16,16,147969000
MSI,Core i7-13620H,GeForce RTX 4060,64,15.6,94000000
asus,Core i7-13650HX,GeForce RTX 4060,32,16,95969000
Lenovo,Core i3-1315U,UHD Graphics,12,15.6,23950000
asus,Core i7-1355U,Iris Xe,40,15.6,53700000
Acer,Core i9-14900HX,GeForce RTX 4060,32,16,100850000
asus,Core i7-1355U,Iris Xe,8,15.6,43400000
Lenovo,Core Ultra 7 155H,Arc Graphics,64,16,72469000
Lenovo,Core i7-14650HX,GeForce RTX 4050,32,16,94700000
Lenovo,AMD Ryzen 7 7435HS,GeForce RTX 4060,16,15.6,73969000
HP,Core Ultra 7 155H,GeForce RTX 4050,16,16,222969000
asus,AMD Ryzen 7 7435HS,GeForce RTX 2050,64,15.6,59020000
asus,Core i3-1315U,UHD Graphics,12,15.6,30000000
asus,Snapdragon X Plus,Adreno,16,15.6,51500000
asus,Core i5-1335U,Iris Xe Graphics,12,15.6,38900000
asus,Core i5-13500H,Iris Xe Graphics,16,14,50440000
Microsoft,Core Ultra 7 165U,Arc,32,13,160000000
asus,Core i5-1235U,Iris Xe,40,14,45080000
Lenovo,Core i7-1355U,Iris Xe,16,13.3,147969000
asus,Core i7-13620H,GeForce RTX 4060,64,17.3,94500000
asus,Core i7-1355U,Iris Xe,8,15.6,51900000
asus,Core i7-13620H,GeForce RTX 4060,40,15.6,86600000
asus,Core i5-1335U,Iris Xe Graphics,40,15.6,39500000
HP,Core i7-13700H,GeForce RTX 3050,16,16.1,72500000
Acer,Core i5-13420H,GeForce RTX 2050,16,15.6,45600000
asus,Core i5-1335U,Iris Xe Graphics,16,14,40150000
asus,Core i3-1315U,UHD Graphics,40,15.6,35900000
asus,Core i3-1315U,UHD Graphics,24,15.6,30500000
asus,Core i7-13620H,GeForce RTX 4060,40,17.3,93500000
Lenovo,Core i5-12450HX,GeForce RTX 3050,32,15.6,59200000
HP,AMD Ryzen 5 8645HS,GeForce RTX 4050,8,15.6,59670000
